source,target
55,166
166,83
83,250
250,125
125,376
376,188
188,94
94,47
47,142
142,71
71,214
214,107
107,322
322,161
161,484
484,242
242,121
121,364
364,182
182,91
91,274
274,137
137,412
412,206
206,103
103,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8610,4305
4305,12916
12916,6458
6458,3229
3229,9688
9688,4844
4844,2422
2422,1211
1211,3634
3634,1817
1817,5452
5452,2726
2726,1363
1363,4090
4090,2045
2045,6136
6136,3068
3068,1534
1534,767
767,2302
2302,1151
1151,3454
3454,1727
1727,5182
5182,2591
2591,7774
7774,3887
3887,11662
11662,5831
5831,17494
17494,8747
8747,26242
26242,13121
13121,39364
39364,19682
19682,9841
9841,29524
29524,14762
14762,7381
7381,22144
22144,11072
11072,5536
5536,2768
2768,1384
1384,692
692,346
346,173
173,520
520,260
260,130
130,65
65,196
196,98
98,49
49,148
148,74
74,37
37,112
112,56
56,28
28,14
14,7
7,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8611,25834
25834,12917
12917,38752
38752,19376
19376,9688
9688,4844
4844,2422
2422,1211
1211,3634
3634,1817
1817,5452
5452,2726
2726,1363
1363,4090
4090,2045
2045,6136
6136,3068
3068,1534
1534,767
767,2302
2302,1151
1151,3454
3454,1727
1727,5182
5182,2591
2591,7774
7774,3887
3887,11662
11662,5831
5831,17494
17494,8747
8747,26242
26242,13121
13121,39364
39364,19682
19682,9841
9841,29524
29524,14762
14762,7381
7381,22144
22144,11072
11072,5536
5536,2768
2768,1384
1384,692
692,346
346,173
173,520
520,260
260,130
130,65
65,196
196,98
98,49
49,148
148,74
74,37
37,112
112,56
56,28
28,14
14,7
7,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8612,4306
4306,2153
2153,6460
6460,3230
3230,1615
1615,4846
4846,2423
2423,7270
7270,3635
3635,10906
10906,5453
5453,16360
16360,8180
8180,4090
4090,2045
2045,6136
6136,3068
3068,1534
1534,767
767,2302
2302,1151
1151,3454
3454,1727
1727,5182
5182,2591
2591,7774
7774,3887
3887,11662
11662,5831
5831,17494
17494,8747
8747,26242
26242,13121
13121,39364
39364,19682
19682,9841
9841,29524
29524,14762
14762,7381
7381,22144
22144,11072
11072,5536
5536,2768
2768,1384
1384,692
692,346
346,173
173,520
520,260
260,130
130,65
65,196
196,98
98,49
49,148
148,74
74,37
37,112
112,56
56,28
28,14
14,7
7,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8613,25840
25840,12920
12920,6460
6460,3230
3230,1615
1615,4846
4846,2423
2423,7270
7270,3635
3635,10906
10906,5453
5453,16360
16360,8180
8180,4090
4090,2045
2045,6136
6136,3068
3068,1534
1534,767
767,2302
2302,1151
1151,3454
3454,1727
1727,5182
5182,2591
2591,7774
7774,3887
3887,11662
11662,5831
5831,17494
17494,8747
8747,26242
26242,13121
13121,39364
39364,19682
19682,9841
9841,29524
29524,14762
14762,7381
7381,22144
22144,11072
11072,5536
5536,2768
2768,1384
1384,692
692,346
346,173
173,520
520,260
260,130
130,65
65,196
196,98
98,49
49,148
148,74
74,37
37,112
112,56
56,28
28,14
14,7
7,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8614,4307
4307,12922
12922,6461
6461,19384
19384,9692
9692,4846
4846,2423
2423,7270
7270,3635
3635,10906
10906,5453
5453,16360
16360,8180
8180,4090
4090,2045
2045,6136
6136,3068
3068,1534
1534,767
767,2302
2302,1151
1151,3454
3454,1727
1727,5182
5182,2591
2591,7774
7774,3887
3887,11662
11662,5831
5831,17494
17494,8747
8747,26242
26242,13121
13121,39364
39364,19682
19682,9841
9841,29524
29524,14762
14762,7381
7381,22144
22144,11072
11072,5536
5536,2768
2768,1384
1384,692
692,346
346,173
173,520
520,260
260,130
130,65
65,196
196,98
98,49
49,148
148,74
74,37
37,112
112,56
56,28
28,14
14,7
7,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8615,25846
25846,12923
12923,38770
38770,19385
19385,58156
58156,29078
29078,14539
14539,43618
43618,21809
21809,65428
65428,32714
32714,16357
16357,49072
49072,24536
24536,12268
12268,6134
6134,3067
3067,9202
9202,4601
4601,13804
13804,6902
6902,3451
3451,10354
10354,5177
5177,15532
15532,7766
7766,3883
3883,11650
11650,5825
5825,17476
17476,8738
8738,4369
4369,13108
13108,6554
6554,3277
3277,9832
9832,4916
4916,2458
2458,1229
1229,3688
3688,1844
1844,922
922,461
461,1384
1384,692
692,346
346,173
173,520
520,260
260,130
130,65
65,196
196,98
98,49
49,148
148,74
74,37
37,112
112,56
56,28
28,14
14,7
7,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8616,4308
4308,2154
2154,1077
1077,3232
3232,1616
1616,808
808,404
404,202
202,101
101,304
304,152
152,76
76,38
38,19
19,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8617,25852
25852,12926
12926,6463
6463,19390
19390,9695
9695,29086
29086,14543
14543,43630
43630,21815
21815,65446
65446,32723
32723,98170
98170,49085
49085,147256
147256,73628
73628,36814
36814,18407
18407,55222
55222,27611
27611,82834
82834,41417
41417,124252
124252,62126
62126,31063
31063,93190
93190,46595
46595,139786
139786,69893
69893,209680
209680,104840
104840,52420
52420,26210
26210,13105
13105,39316
39316,19658
19658,9829
9829,29488
29488,14744
14744,7372
7372,3686
3686,1843
1843,5530
5530,2765
2765,8296
8296,4148
4148,2074
2074,1037
1037,3112
3112,1556
1556,778
778,389
389,1168
1168,584
584,292
292,146
146,73
73,220
220,110
110,55
55,166
166,83
83,250
250,125
125,376
376,188
188,94
94,47
47,142
142,71
71,214
214,107
107,322
322,161
161,484
484,242
242,121
121,364
364,182
182,91
91,274
274,137
137,412
412,206
206,103
103,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8618,4309
4309,12928
12928,6464
6464,3232
3232,1616
1616,808
808,404
404,202
202,101
101,304
304,152
152,76
76,38
38,19
19,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8619,25858
25858,12929
12929,38788
38788,19394
19394,9697
9697,29092
29092,14546
14546,7273
7273,21820
21820,10910
10910,5455
5455,16366
16366,8183
8183,24550
24550,12275
12275,36826
36826,18413
18413,55240
55240,27620
27620,13810
13810,6905
6905,20716
20716,10358
10358,5179
5179,15538
15538,7769
7769,23308
23308,11654
11654,5827
5827,17482
17482,8741
8741,26224
26224,13112
13112,6556
6556,3278
3278,1639
1639,4918
4918,2459
2459,7378
7378,3689
3689,11068
11068,5534
5534,2767
2767,8302
8302,4151
4151,12454
12454,6227
6227,18682
18682,9341
9341,28024
28024,14012
14012,7006
7006,3503
3503,10510
10510,5255
5255,15766
15766,7883
7883,23650
23650,11825
11825,35476
35476,17738
17738,8869
8869,26608
26608,13304
13304,6652
6652,3326
3326,1663
1663,4990
4990,2495
2495,7486
7486,3743
3743,11230
11230,5615
5615,16846
16846,8423
8423,25270
25270,12635
12635,37906
37906,18953
18953,56860
56860,28430
28430,14215
14215,42646
42646,21323
21323,63970
63970,31985
31985,95956
95956,47978
47978,23989
23989,71968
71968,35984
35984,17992
17992,8996
8996,4498
4498,2249
2249,6748
6748,3374
3374,1687
1687,5062
5062,2531
2531,7594
7594,3797
3797,11392
11392,5696
5696,2848
2848,1424
1424,712
712,356
356,178
178,89
89,268
268,134
134,67
67,202
202,101
101,304
304,152
152,76
76,38
38,19
19,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8620,4310
4310,2155
2155,6466
6466,3233
3233,9700
9700,4850
4850,2425
2425,7276
7276,3638
3638,1819
1819,5458
5458,2729
2729,8188
8188,4094
4094,2047
2047,6142
6142,3071
3071,9214
9214,4607
4607,13822
13822,6911
6911,20734
20734,10367
10367,31102
31102,15551
15551,46654
46654,23327
23327,69982
69982,34991
34991,104974
104974,52487
52487,157462
157462,78731
78731,236194
236194,118097
118097,354292
354292,177146
177146,88573
88573,265720
265720,132860
132860,66430
66430,33215
33215,99646
99646,49823
49823,149470
149470,74735
74735,224206
224206,112103
112103,336310
336310,168155
168155,504466
504466,252233
252233,756700
756700,378350
378350,189175
189175,567526
567526,283763
283763,851290
851290,425645
425645,1276936
1276936,638468
638468,319234
319234,159617
159617,478852
478852,239426
239426,119713
119713,359140
359140,179570
179570,89785
89785,269356
269356,134678
134678,67339
67339,202018
202018,101009
101009,303028
303028,151514
151514,75757
75757,227272
227272,113636
113636,56818
56818,28409
28409,85228
85228,42614
42614,21307
21307,63922
63922,31961
31961,95884
95884,47942
47942,23971
23971,71914
71914,35957
35957,107872
107872,53936
53936,26968
26968,13484
13484,6742
6742,3371
3371,10114
10114,5057
5057,15172
15172,7586
7586,3793
3793,11380
11380,5690
5690,2845
2845,8536
8536,4268
4268,2134
2134,1067
1067,3202
3202,1601
1601,4804
4804,2402
2402,1201
1201,3604
3604,1802
1802,901
901,2704
2704,1352
1352,676
676,338
338,169
169,508
508,254
254,127
127,382
382,191
191,574
574,287
287,862
862,431
431,1294
1294,647
647,1942
1942,971
971,2914
2914,1457
1457,4372
4372,2186
2186,1093
1093,3280
3280,1640
1640,820
820,410
410,205
205,616
616,308
308,154
154,77
77,232
232,116
116,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8621,25864
25864,12932
12932,6466
6466,3233
3233,9700
9700,4850
4850,2425
2425,7276
7276,3638
3638,1819
1819,5458
5458,2729
2729,8188
8188,4094
4094,2047
2047,6142
6142,3071
3071,9214
9214,4607
4607,13822
13822,6911
6911,20734
20734,10367
10367,31102
31102,15551
15551,46654
46654,23327
23327,69982
69982,34991
34991,104974
104974,52487
52487,157462
157462,78731
78731,236194
236194,118097
118097,354292
354292,177146
177146,88573
88573,265720
265720,132860
132860,66430
66430,33215
33215,99646
99646,49823
49823,149470
149470,74735
74735,224206
224206,112103
112103,336310
336310,168155
168155,504466
504466,252233
252233,756700
756700,378350
378350,189175
189175,567526
567526,283763
283763,851290
851290,425645
425645,1276936
1276936,638468
638468,319234
319234,159617
159617,478852
478852,239426
239426,119713
119713,359140
359140,179570
179570,89785
89785,269356
269356,134678
134678,67339
67339,202018
202018,101009
101009,303028
303028,151514
151514,75757
75757,227272
227272,113636
113636,56818
56818,28409
28409,85228
85228,42614
42614,21307
21307,63922
63922,31961
31961,95884
95884,47942
47942,23971
23971,71914
71914,35957
35957,107872
107872,53936
53936,26968
26968,13484
13484,6742
6742,3371
3371,10114
10114,5057
5057,15172
15172,7586
7586,3793
3793,11380
11380,5690
5690,2845
2845,8536
8536,4268
4268,2134
2134,1067
1067,3202
3202,1601
1601,4804
4804,2402
2402,1201
1201,3604
3604,1802
1802,901
901,2704
2704,1352
1352,676
676,338
338,169
169,508
508,254
254,127
127,382
382,191
191,574
574,287
287,862
862,431
431,1294
1294,647
647,1942
1942,971
971,2914
2914,1457
1457,4372
4372,2186
2186,1093
1093,3280
3280,1640
1640,820
820,410
410,205
205,616
616,308
308,154
154,77
77,232
232,116
116,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8622,4311
4311,12934
12934,6467
6467,19402
19402,9701
9701,29104
29104,14552
14552,7276
7276,3638
3638,1819
1819,5458
5458,2729
2729,8188
8188,4094
4094,2047
2047,6142
6142,3071
3071,9214
9214,4607
4607,13822
13822,6911
6911,20734
20734,10367
10367,31102
31102,15551
15551,46654
46654,23327
23327,69982
69982,34991
34991,104974
104974,52487
52487,157462
157462,78731
78731,236194
236194,118097
118097,354292
354292,177146
177146,88573
88573,265720
265720,132860
132860,66430
66430,33215
33215,99646
99646,49823
49823,149470
149470,74735
74735,224206
224206,112103
112103,336310
336310,168155
168155,504466
504466,252233
252233,756700
756700,378350
378350,189175
189175,567526
567526,283763
283763,851290
851290,425645
425645,1276936
1276936,638468
638468,319234
319234,159617
159617,478852
478852,239426
239426,119713
119713,359140
359140,179570
179570,89785
89785,269356
269356,134678
134678,67339
67339,202018
202018,101009
101009,303028
303028,151514
151514,75757
75757,227272
227272,113636
113636,56818
56818,28409
28409,85228
85228,42614
42614,21307
21307,63922
63922,31961
31961,95884
95884,47942
47942,23971
23971,71914
71914,35957
35957,107872
107872,53936
53936,26968
26968,13484
13484,6742
6742,3371
3371,10114
10114,5057
5057,15172
15172,7586
7586,3793
3793,11380
11380,5690
5690,2845
2845,8536
8536,4268
4268,2134
2134,1067
1067,3202
3202,1601
1601,4804
4804,2402
2402,1201
1201,3604
3604,1802
1802,901
901,2704
2704,1352
1352,676
676,338
338,169
169,508
508,254
254,127
127,382
382,191
191,574
574,287
287,862
862,431
431,1294
1294,647
647,1942
1942,971
971,2914
2914,1457
1457,4372
4372,2186
2186,1093
1093,3280
3280,1640
1640,820
820,410
410,205
205,616
616,308
308,154
154,77
77,232
232,116
116,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8623,25870
25870,12935
12935,38806
38806,19403
19403,58210
58210,29105
29105,87316
87316,43658
43658,21829
21829,65488
65488,32744
32744,16372
16372,8186
8186,4093
4093,12280
12280,6140
6140,3070
3070,1535
1535,4606
4606,2303
2303,6910
6910,3455
3455,10366
10366,5183
5183,15550
15550,7775
7775,23326
23326,11663
11663,34990
34990,17495
17495,52486
52486,26243
26243,78730
78730,39365
39365,118096
118096,59048
59048,29524
29524,14762
14762,7381
7381,22144
22144,11072
11072,5536
5536,2768
2768,1384
1384,692
692,346
346,173
173,520
520,260
260,130
130,65
65,196
196,98
98,49
49,148
148,74
74,37
37,112
112,56
56,28
28,14
14,7
7,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8624,4312
4312,2156
2156,1078
1078,539
539,1618
1618,809
809,2428
2428,1214
1214,607
607,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8625,25876
25876,12938
12938,6469
6469,19408
19408,9704
9704,4852
4852,2426
2426,1213
1213,3640
3640,1820
1820,910
910,455
455,1366
1366,683
683,2050
2050,1025
1025,3076
3076,1538
1538,769
769,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8626,4313
4313,12940
12940,6470
6470,3235
3235,9706
9706,4853
4853,14560
14560,7280
7280,3640
3640,1820
1820,910
910,455
455,1366
1366,683
683,2050
2050,1025
1025,3076
3076,1538
1538,769
769,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8627,25882
25882,12941
12941,38824
38824,19412
19412,9706
9706,4853
4853,14560
14560,7280
7280,3640
3640,1820
1820,910
910,455
455,1366
1366,683
683,2050
2050,1025
1025,3076
3076,1538
1538,769
769,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8628,4314
4314,2157
2157,6472
6472,3236
3236,1618
1618,809
809,2428
2428,1214
1214,607
607,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8629,25888
25888,12944
12944,6472
6472,3236
3236,1618
1618,809
809,2428
2428,1214
1214,607
607,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8630,4315
4315,12946
12946,6473
6473,19420
19420,9710
9710,4855
4855,14566
14566,7283
7283,21850
21850,10925
10925,32776
32776,16388
16388,8194
8194,4097
4097,12292
12292,6146
6146,3073
3073,9220
9220,4610
4610,2305
2305,6916
6916,3458
3458,1729
1729,5188
5188,2594
2594,1297
1297,3892
3892,1946
1946,973
973,2920
2920,1460
1460,730
730,365
365,1096
1096,548
548,274
274,137
137,412
412,206
206,103
103,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8631,25894
25894,12947
12947,38842
38842,19421
19421,58264
58264,29132
29132,14566
14566,7283
7283,21850
21850,10925
10925,32776
32776,16388
16388,8194
8194,4097
4097,12292
12292,6146
6146,3073
3073,9220
9220,4610
4610,2305
2305,6916
6916,3458
3458,1729
1729,5188
5188,2594
2594,1297
1297,3892
3892,1946
1946,973
973,2920
2920,1460
1460,730
730,365
365,1096
1096,548
548,274
274,137
137,412
412,206
206,103
103,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8632,4316
4316,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8633,25900
25900,12950
12950,6475
6475,19426
19426,9713
9713,29140
29140,14570
14570,7285
7285,21856
21856,10928
10928,5464
5464,2732
2732,1366
1366,683
683,2050
2050,1025
1025,3076
3076,1538
1538,769
769,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8634,4317
4317,12952
12952,6476
6476,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
