source,target
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9153,27460
27460,13730
13730,6865
6865,20596
20596,10298
10298,5149
5149,15448
15448,7724
7724,3862
3862,1931
1931,5794
5794,2897
2897,8692
8692,4346
4346,2173
2173,6520
6520,3260
3260,1630
1630,815
815,2446
2446,1223
1223,3670
3670,1835
1835,5506
5506,2753
2753,8260
8260,4130
4130,2065
2065,6196
6196,3098
3098,1549
1549,4648
4648,2324
2324,1162
1162,581
581,1744
1744,872
872,436
436,218
218,109
109,328
328,164
164,82
82,41
41,124
124,62
62,31
31,94
94,47
47,142
142,71
71,214
214,107
107,322
322,161
161,484
484,242
242,121
121,364
364,182
182,91
91,274
274,137
137,412
412,206
206,103
103,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9154,4577
4577,13732
13732,6866
6866,3433
3433,10300
10300,5150
5150,2575
2575,7726
7726,3863
3863,11590
11590,5795
5795,17386
17386,8693
8693,26080
26080,13040
13040,6520
6520,3260
3260,1630
1630,815
815,2446
2446,1223
1223,3670
3670,1835
1835,5506
5506,2753
2753,8260
8260,4130
4130,2065
2065,6196
6196,3098
3098,1549
1549,4648
4648,2324
2324,1162
1162,581
581,1744
1744,872
872,436
436,218
218,109
109,328
328,164
164,82
82,41
41,124
124,62
62,31
31,94
94,47
47,142
142,71
71,214
214,107
107,322
322,161
161,484
484,242
242,121
121,364
364,182
182,91
91,274
274,137
137,412
412,206
206,103
103,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9155,27466
27466,13733
13733,41200
41200,20600
20600,10300
10300,5150
5150,2575
2575,7726
7726,3863
3863,11590
11590,5795
5795,17386
17386,8693
8693,26080
26080,13040
13040,6520
6520,3260
3260,1630
1630,815
815,2446
2446,1223
1223,3670
3670,1835
1835,5506
5506,2753
2753,8260
8260,4130
4130,2065
2065,6196
6196,3098
3098,1549
1549,4648
4648,2324
2324,1162
1162,581
581,1744
1744,872
872,436
436,218
218,109
109,328
328,164
164,82
82,41
41,124
124,62
62,31
31,94
94,47
47,142
142,71
71,214
214,107
107,322
322,161
161,484
484,242
242,121
121,364
364,182
182,91
91,274
274,137
137,412
412,206
206,103
103,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9156,4578
4578,2289
2289,6868
6868,3434
3434,1717
1717,5152
5152,2576
2576,1288
1288,644
644,322
322,161
161,484
484,242
242,121
121,364
364,182
182,91
91,274
274,137
137,412
412,206
206,103
103,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9157,27472
27472,13736
13736,6868
6868,3434
3434,1717
1717,5152
5152,2576
2576,1288
1288,644
644,322
322,161
161,484
484,242
242,121
121,364
364,182
182,91
91,274
274,137
137,412
412,206
206,103
103,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9158,4579
4579,13738
13738,6869
6869,20608
20608,10304
10304,5152
5152,2576
2576,1288
1288,644
644,322
322,161
161,484
484,242
242,121
121,364
364,182
182,91
91,274
274,137
137,412
412,206
206,103
103,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9159,27478
27478,13739
13739,41218
41218,20609
20609,61828
61828,30914
30914,15457
15457,46372
46372,23186
23186,11593
11593,34780
34780,17390
17390,8695
8695,26086
26086,13043
13043,39130
39130,19565
19565,58696
58696,29348
29348,14674
14674,7337
7337,22012
22012,11006
11006,5503
5503,16510
16510,8255
8255,24766
24766,12383
12383,37150
37150,18575
18575,55726
55726,27863
27863,83590
83590,41795
41795,125386
125386,62693
62693,188080
188080,94040
94040,47020
47020,23510
23510,11755
11755,35266
35266,17633
17633,52900
52900,26450
26450,13225
13225,39676
39676,19838
19838,9919
9919,29758
29758,14879
14879,44638
44638,22319
22319,66958
66958,33479
33479,100438
100438,50219
50219,150658
150658,75329
75329,225988
225988,112994
112994,56497
56497,169492
169492,84746
84746,42373
42373,127120
127120,63560
63560,31780
31780,15890
15890,7945
7945,23836
23836,11918
11918,5959
5959,17878
17878,8939
8939,26818
26818,13409
13409,40228
40228,20114
20114,10057
10057,30172
30172,15086
15086,7543
7543,22630
22630,11315
11315,33946
33946,16973
16973,50920
50920,25460
25460,12730
12730,6365
6365,19096
19096,9548
9548,4774
4774,2387
2387,7162
7162,3581
3581,10744
10744,5372
5372,2686
2686,1343
1343,4030
4030,2015
2015,6046
6046,3023
3023,9070
9070,4535
4535,13606
13606,6803
6803,20410
20410,10205
10205,30616
30616,15308
15308,7654
7654,3827
3827,11482
11482,5741
5741,17224
17224,8612
8612,4306
4306,2153
2153,6460
6460,3230
3230,1615
1615,4846
4846,2423
2423,7270
7270,3635
3635,10906
10906,5453
5453,16360
16360,8180
8180,4090
4090,2045
2045,6136
6136,3068
3068,1534
1534,767
767,2302
2302,1151
1151,3454
3454,1727
1727,5182
5182,2591
2591,7774
7774,3887
3887,11662
11662,5831
5831,17494
17494,8747
8747,26242
26242,13121
13121,39364
39364,19682
19682,9841
9841,29524
29524,14762
14762,7381
7381,22144
22144,11072
11072,5536
5536,2768
2768,1384
1384,692
692,346
346,173
173,520
520,260
260,130
130,65
65,196
196,98
98,49
49,148
148,74
74,37
37,112
112,56
56,28
28,14
14,7
7,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9160,4580
4580,2290
2290,1145
1145,3436
3436,1718
1718,859
859,2578
2578,1289
1289,3868
3868,1934
1934,967
967,2902
2902,1451
1451,4354
4354,2177
2177,6532
6532,3266
3266,1633
1633,4900
4900,2450
2450,1225
1225,3676
3676,1838
1838,919
919,2758
2758,1379
1379,4138
4138,2069
2069,6208
6208,3104
3104,1552
1552,776
776,388
388,194
194,97
97,292
292,146
146,73
73,220
220,110
110,55
55,166
166,83
83,250
250,125
125,376
376,188
188,94
94,47
47,142
142,71
71,214
214,107
107,322
322,161
161,484
484,242
242,121
121,364
364,182
182,91
91,274
274,137
137,412
412,206
206,103
103,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9161,27484
27484,13742
13742,6871
6871,20614
20614,10307
10307,30922
30922,15461
15461,46384
46384,23192
23192,11596
11596,5798
5798,2899
2899,8698
8698,4349
4349,13048
13048,6524
6524,3262
3262,1631
1631,4894
4894,2447
2447,7342
7342,3671
3671,11014
11014,5507
5507,16522
16522,8261
8261,24784
24784,12392
12392,6196
6196,3098
3098,1549
1549,4648
4648,2324
2324,1162
1162,581
581,1744
1744,872
872,436
436,218
218,109
109,328
328,164
164,82
82,41
41,124
124,62
62,31
31,94
94,47
47,142
142,71
71,214
214,107
107,322
322,161
161,484
484,242
242,121
121,364
364,182
182,91
91,274
274,137
137,412
412,206
206,103
103,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9162,4581
4581,13744
13744,6872
6872,3436
3436,1718
1718,859
859,2578
2578,1289
1289,3868
3868,1934
1934,967
967,2902
2902,1451
1451,4354
4354,2177
2177,6532
6532,3266
3266,1633
1633,4900
4900,2450
2450,1225
1225,3676
3676,1838
1838,919
919,2758
2758,1379
1379,4138
4138,2069
2069,6208
6208,3104
3104,1552
1552,776
776,388
388,194
194,97
97,292
292,146
146,73
73,220
220,110
110,55
55,166
166,83
83,250
250,125
125,376
376,188
188,94
94,47
47,142
142,71
71,214
214,107
107,322
322,161
161,484
484,242
242,121
121,364
364,182
182,91
91,274
274,137
137,412
412,206
206,103
103,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9163,27490
27490,13745
13745,41236
41236,20618
20618,10309
10309,30928
30928,15464
15464,7732
7732,3866
3866,1933
1933,5800
5800,2900
2900,1450
1450,725
725,2176
2176,1088
1088,544
544,272
272,136
136,68
68,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9164,4582
4582,2291
2291,6874
6874,3437
3437,10312
10312,5156
5156,2578
2578,1289
1289,3868
3868,1934
1934,967
967,2902
2902,1451
1451,4354
4354,2177
2177,6532
6532,3266
3266,1633
1633,4900
4900,2450
2450,1225
1225,3676
3676,1838
1838,919
919,2758
2758,1379
1379,4138
4138,2069
2069,6208
6208,3104
3104,1552
1552,776
776,388
388,194
194,97
97,292
292,146
146,73
73,220
220,110
110,55
55,166
166,83
83,250
250,125
125,376
376,188
188,94
94,47
47,142
142,71
71,214
214,107
107,322
322,161
161,484
484,242
242,121
121,364
364,182
182,91
91,274
274,137
137,412
412,206
206,103
103,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9165,27496
27496,13748
13748,6874
6874,3437
3437,10312
10312,5156
5156,2578
2578,1289
1289,3868
3868,1934
1934,967
967,2902
2902,1451
1451,4354
4354,2177
2177,6532
6532,3266
3266,1633
1633,4900
4900,2450
2450,1225
1225,3676
3676,1838
1838,919
919,2758
2758,1379
1379,4138
4138,2069
2069,6208
6208,3104
3104,1552
1552,776
776,388
388,194
194,97
97,292
292,146
146,73
73,220
220,110
110,55
55,166
166,83
83,250
250,125
125,376
376,188
188,94
94,47
47,142
142,71
71,214
214,107
107,322
322,161
161,484
484,242
242,121
121,364
364,182
182,91
91,274
274,137
137,412
412,206
206,103
103,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9166,4583
4583,13750
13750,6875
6875,20626
20626,10313
10313,30940
30940,15470
15470,7735
7735,23206
23206,11603
11603,34810
34810,17405
17405,52216
52216,26108
26108,13054
13054,6527
6527,19582
19582,9791
9791,29374
29374,14687
14687,44062
44062,22031
22031,66094
66094,33047
33047,99142
99142,49571
49571,148714
148714,74357
74357,223072
223072,111536
111536,55768
55768,27884
27884,13942
13942,6971
6971,20914
20914,10457
10457,31372
31372,15686
15686,7843
7843,23530
23530,11765
11765,35296
35296,17648
17648,8824
8824,4412
4412,2206
2206,1103
1103,3310
3310,1655
1655,4966
4966,2483
2483,7450
7450,3725
3725,11176
11176,5588
5588,2794
2794,1397
1397,4192
4192,2096
2096,1048
1048,524
524,262
262,131
131,394
394,197
197,592
592,296
296,148
148,74
74,37
37,112
112,56
56,28
28,14
14,7
7,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9167,27502
27502,13751
13751,41254
41254,20627
20627,61882
61882,30941
30941,92824
92824,46412
46412,23206
23206,11603
11603,34810
34810,17405
17405,52216
52216,26108
26108,13054
13054,6527
6527,19582
19582,9791
9791,29374
29374,14687
14687,44062
44062,22031
22031,66094
66094,33047
33047,99142
99142,49571
49571,148714
148714,74357
74357,223072
223072,111536
111536,55768
55768,27884
27884,13942
13942,6971
6971,20914
20914,10457
10457,31372
31372,15686
15686,7843
7843,23530
23530,11765
11765,35296
35296,17648
17648,8824
8824,4412
4412,2206
2206,1103
1103,3310
3310,1655
1655,4966
4966,2483
2483,7450
7450,3725
3725,11176
11176,5588
5588,2794
2794,1397
1397,4192
4192,2096
2096,1048
1048,524
524,262
262,131
131,394
394,197
197,592
592,296
296,148
148,74
74,37
37,112
112,56
56,28
28,14
14,7
7,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9168,4584
4584,2292
2292,1146
1146,573
573,1720
1720,860
860,430
430,215
215,646
646,323
323,970
970,485
485,1456
1456,728
728,364
364,182
182,91
91,274
274,137
137,412
412,206
206,103
103,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9169,27508
27508,13754
13754,6877
6877,20632
20632,10316
10316,5158
5158,2579
2579,7738
7738,3869
3869,11608
11608,5804
5804,2902
2902,1451
1451,4354
4354,2177
2177,6532
6532,3266
3266,1633
1633,4900
4900,2450
2450,1225
1225,3676
3676,1838
1838,919
919,2758
2758,1379
1379,4138
4138,2069
2069,6208
6208,3104
3104,1552
1552,776
776,388
388,194
194,97
97,292
292,146
146,73
73,220
220,110
110,55
55,166
166,83
83,250
250,125
125,376
376,188
188,94
94,47
47,142
142,71
71,214
214,107
107,322
322,161
161,484
484,242
242,121
121,364
364,182
182,91
91,274
274,137
137,412
412,206
206,103
103,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9170,4585
4585,13756
13756,6878
6878,3439
3439,10318
10318,5159
5159,15478
15478,7739
7739,23218
23218,11609
11609,34828
34828,17414
17414,8707
8707,26122
26122,13061
13061,39184
39184,19592
19592,9796
9796,4898
4898,2449
